(55.61913567282134, 19.996318231926814)
(31.575136382337533, 53.97108762101568)
(12.525753258955296, 53.03511337914806)
(26.78710291141063, 79.88812435257398)
(48.557502640979, 3.7948982210356808)
(83.86943840648512, 76.54931449992611)
(93.70536437659264, 20.000502222440364)
(12.768972831580939, 78.18430191154357)
(27.134304434486424, 8.904968922962532)
(56.32418407254905, 69.78909580177438)
(49.207218137706235, 63.50322183031779)
(83.49089912468187, 55.34460067518204)
(71.30303210719869, 29.317227364125877)
(79.56767014064432, 54.45490186534209)
(72.82791383308661, 82.22098813812964)
(41.782058980555725, 56.77771680473976)
(59.73561898891768, 53.85039623399499)
(10.613560333387396, 70.98046604627547)
(19.96418222641463, 16.74724383893994)
(41.485980939927536, 12.07006362923585)
(2.534366390958376, 13.106610958123932)
(56.581859292797944, 51.38619058053205)
(77.45188645805128, 78.88578700446458)
(0.36748822989415286, 7.7443142179963615)
(51.87241651180234, 36.920462276961615)
(88.46568765852362, 16.153516670207612)
(32.39227992764354, 19.696767048250575)
(55.707339027446736, 26.7210634125684)
(18.887628586956218, 85.23641122202378)
(58.0320141461568, 47.422991527287586)
(82.45164384181997, 66.66889310985238)
(52.16581123987735, 32.221504713373406)
(5.912199477939739, 62.529194687478316)
(20.016233707478072, 52.112826236825015)
(52.522976348161954, 57.70685826925326)
(82.28605268690745, 13.793095404297295)
(22.871031209644045, 64.70312456939673)
(31.66957011935432, 80.50511466657956)
(30.13058720288102, 12.714827117210936)
(49.942587540625226, 84.89894029098834)
(63.675414728032194, 26.126726237773703)
(20.46928824233909, 24.378354371685518)
(22.255613805250963, 34.58192997134033)
(92.09431060949149, 2.635192103921691)
(74.079808387055, 32.81488520467264)
(53.96156660529818, 80.84123529090628)
(7.343364864880996, 59.792216346440874)
(75.88467688595183, 64.45586694353355)
(85.61264788001488, 94.8265825893205)
(86.22960045820979, 93.90803820811158)
(68.64065857327607, 84.44300784547794)
(41.141506996815735, 77.02968807528329)
(76.87387610463674, 76.75490595572285)
(56.36491158082676, 77.21727281597614)
(63.77830925890223, 77.5489215945873)
(26.39502828587281, 45.137950261891824)
(57.705029636868, 55.94257925656619)
(53.89126668794118, 42.169136321388834)
(53.15381641696975, 25.143975462180258)
(22.122261574948865, 46.50191269569797)
(67.39292332903602, 85.90659027569015)
(80.55005505547476, 39.55784310585789)
(45.46579457220565, 91.76628698957252)
(77.64469054777196, 93.12431253062063)
(83.74998204788328, 50.29197554492077)
(30.957079138286005, 77.41951165636503)
(83.36615903693645, 75.4286277962264)
(16.928695134411964, 78.49462666228176)
(33.827246101031584, 73.06317177960905)
(44.67389753489973, 51.39655746785182)
(38.84279213490216, 60.20737053508826)
(63.61795760870306, 85.62728516209927)
(46.542266198665686, 34.52228125516841)
(3.046337369604768, 78.52542253992681)
(95.87760664632664, 94.98295835796415)
(59.63047848341114, 23.14822507277703)
(63.07910221402815, 22.917745002370527)
(44.96444453798462, 76.70056668180712)
(64.85749944174563, 91.50832801277411)
(68.91081302995497, 22.93972623088505)
(78.2307682776454, 27.41389139528617)
(93.2424172984945, 46.615117060694466)
(66.14841283707507, 98.62464809065007)
(8.248525455582822, 80.91712986211957)
(96.23194826231631, 85.4701383424895)
(65.74034517787709, 29.990720463391263)
(21.839517697593315, 50.867147726967175)
(98.27228916561435, 2.795967148716838)
(23.812742142776656, 46.136459638629525)
(16.6429818712154, 60.53330390044892)
(16.059888984989147, 64.00037036199645)
(70.13371547447001, 95.99912908754746)
(81.54400600930062, 95.4920595149073)
(82.03891876984044, 33.529540329232844)
(64.30049616337395, 27.205009721141526)
(89.6533083674, 38.57577251018973)
(53.82295466616453, 29.039355383459366)
(62.14709499079998, 7.228869210229982)
(74.1090481450776, 49.88637492122052)
(46.198937556079635, 42.20433873806798)
(26.990320879371488, 85.84474081658797)
(94.36012068390363, 41.78168205982874)
(69.55074688730508, 11.454161146841424)
(33.11762154587529, 39.28312303692321)
(39.29277635420364, 82.77070519205314)
(14.07318700794037, 90.48481180350517)
(94.03886378085595, 77.64613103930974)
(88.86430365503422, 91.00484613749663)
(23.664164212835914, 41.55802111646435)
(56.04359759879862, 32.271718731811895)
(65.63679089909928, 3.248993828651503)
(20.587470228471016, 88.78340798172495)
(29.30343057005853, 69.2566202986041)
(30.46872397173833, 49.87912297870566)
(3.5025288459659465, 37.312669923266306)
(30.530758631876488, 59.92783576708657)
(92.12389828172957, 44.30904243711207)
(36.99948972618825, 64.05716578239436)
(51.56826771692459, 69.7850552008749)
(32.85941864699199, 80.24697384960598)
(5.717393999565723, 72.35489866019233)
(61.16436879868103, 10.788043822498194)
(98.6845834744169, 90.15609156856834)
(93.86348940648355, 22.36485687845783)
(26.640852787579917, 1.5623766932088223)
(75.48261402055407, 86.20798065550893)
(70.7155373913155, 83.83253540541925)
(51.00807431306429, 51.48682881019207)
(13.223839183990249, 96.37966609698506)
(19.54868393953364, 52.799950464928735)
(37.732664763968, 24.136874050747714)
(72.59290761290191, 11.979401776145437)
(51.37876326509482, 98.7862387762323)
(22.756883729595568, 73.185955125929)
(92.35319595397203, 28.01645293695104)
(17.730749200638662, 71.95371248958067)
(8.502097460735659, 18.11789053787645)
(66.59513886558453, 62.84909244300045)
(11.632755365364677, 58.737241190718315)
(90.68697937587037, 37.5318977958183)
(83.39909748196828, 60.157167842662496)
(97.61183869810965, 13.170261808804772)
(65.0893110631942, 39.010706317754504)
(75.99312588142247, 43.41657826440538)
(12.948666878567028, 69.01444638031776)
(72.30757191357593, 73.09970222363083)
(83.57727244147969, 87.30992524809771)
(83.16069349466908, 77.84813680248944)
(53.83215406256614, 78.92296798248941)
(71.26751988179922, 76.92037032464243)
(9.697944715405315, 55.76868678118523)
(33.25407584177894, 42.47046516073824)
(87.93372225106843, 57.33185507542281)
(3.570917241141347, 86.3284772267617)
(88.21233940209794, 99.30224476826226)
(47.94270329805638, 39.12594451862586)
(95.77298541525073, 85.6049600058081)
(73.79128197808707, 28.719100666110485)
(48.513300516078715, 92.19245349742273)
(48.117819739309255, 81.17828130939952)
(87.74559993628573, 40.46733928331756)
(78.49572196661772, 23.495088573411437)
(78.34250514111257, 54.01832631666353)
(17.43201084811723, 56.616093845627226)
(91.2978208529219, 28.03285623376539)
(54.06150547536637, 5.4694082408641815)
(19.45332579871183, 83.1258395043241)
(49.69467558669527, 64.22749676833803)
(39.305626135643266, 47.92491205081121)
(55.19698867950409, 66.48873179009752)
(99.3797773978815, 66.40548773395118)
(94.71763999495289, 20.908917831399187)
(34.715767382461735, 74.4408273614797)
(86.59462266318552, 47.38156521741068)
(14.021003975968082, 29.575878860064154)
(6.4943028405877286, 36.341936456966884)
(13.886171281108961, 47.9604405197438)
(51.182184781763006, 90.66305833514045)
(71.42425871054027, 35.83962912881288)
(46.65230641699223, 28.57574384727094)
(38.499335834082274, 63.60994530008707)
(47.07824562603034, 25.73925743612283)
(0.40346442017269446, 15.844599878648369)
(35.94361417697086, 31.632880111935357)
(68.84954622921704, 97.43237989806843)
(76.31722402783889, 13.757019303813289)
(68.96029636128806, 25.33988674081915)
(92.19938110168823, 20.761695171953765)
(43.3224388942398, 15.08503031432953)
(58.41072263997654, 98.2345905637961)
(9.674270806401907, 76.1318298917204)
(17.98758568014558, 72.03611656847683)
(14.761639404299842, 32.895171322655216)
(85.64871082737909, 90.32991134687448)
(89.68334488698399, 45.69574099846573)
(88.62412746108733, 86.88994290687366)
(72.78160468808406, 71.8557548000675)
(93.63185093136336, 47.43704228758825)
(82.14059254329497, 50.29816023239783)
(23.958621689683635, 65.43310977052347)
(43.76872301158124, 71.30036448338427)
(35.71417915836649, 43.698622244053034)
(1.69760735781731, 86.71778035500381)
(67.7641168068334, 13.292091549798569)
(92.64770308607537, 26.61353952810831)
(96.76036749835711, 8.227675555631098)
(50.649833781770425, 18.458624539836055)
(26.41910809770338, 97.71318960737298)
(68.41677894849217, 29.73113412606949)
(41.91668628752766, 36.82264451259576)
(31.557309339339746, 88.56045179283902)
(28.098336832725856, 80.46812678560511)
(26.22947749823793, 74.47392387719233)
(15.92937737736283, 29.326804561348098)
(82.66098383455504, 36.83275537712339)
(61.08532028430324, 61.066691772047044)
(73.54541266303315, 67.91824195161198)
(2.7915980812336816, 66.47813007210196)
(49.45138104239204, 89.19430103052046)
(93.72652701539738, 8.927586039372404)
(28.863554724204278, 85.83328789818171)
(71.26745449629598, 39.75891383027557)
(72.90861119790479, 12.653942798950535)
(71.7145243652097, 47.34456454627847)
(85.17371203388784, 18.33820302370146)
(46.91455554206813, 88.97330523930856)
(74.05398986028172, 3.0696701805940307)
(43.70093750992604, 50.271441963691096)
(55.16394785635074, 68.57228112339445)
(38.32635024799903, 38.73205624863259)
(88.25459542780293, 92.65763350694638)
(20.41495793550505, 11.603723324428083)
(17.262121698185805, 39.598025454791966)
(59.85133894534441, 99.35440157442028)
(33.85348006641172, 74.01162708868412)
(65.07513156146454, 27.261383095635892)
(42.47014971273758, 19.104485756594247)
(5.3908986004231885, 98.33053424269542)
(36.21535260377332, 88.25390835953517)
(44.985539936873906, 48.82530256074426)
(58.95683527538059, 90.46732464098972)
(66.26930283692654, 5.386889095028813)
(2.759271144993869, 88.5459180259519)
(23.51249439650035, 75.47116577438965)
(26.686826692291742, 4.801278734746739)
(16.92370978498472, 9.405310063805118)
(68.05364233144327, 81.2955281606526)
(64.18702921926933, 99.51833884122168)
(99.02785723136654, 52.531800243838966)
(30.72546574441265, 30.168752667640764)
(3.277753632299274, 85.16236886949046)
(39.02156080177617, 36.89843116399818)
(50.47809027381649, 99.43304470807315)
(65.82948319038562, 77.9996307171887)
(29.918050285915854, 60.48227838197118)
(10.24048474800965, 15.779737095024004)
(56.03578143550026, 3.86746195067883)
(63.58977528652798, 47.276391206476944)
(74.50063019811125, 56.877540691439656)
(60.50204726061153, 19.42512251155938)
(47.17577673616413, 34.116271130546494)
(50.99043938397454, 16.36173165383199)
(92.00065970905055, 25.437796715791293)
(35.385813873837314, 14.907672061629096)
(9.255085916206285, 10.046716832869373)
(56.79256316794663, 56.57116137340667)
(47.1009837187289, 81.1595375222164)
(16.78564840883203, 92.47786658426331)
(35.915320665575834, 52.469079035005805)
(5.36178175947275, 31.54560120974366)
(60.18414605540776, 15.877810205099873)
(15.842756516686718, 71.76425201016157)
(9.083653740527675, 36.18269920800531)
(75.28732784463786, 89.05138805477348)
(69.34772464175666, 29.272070299427845)
(65.12097437082132, 0.7322186920440732)
(83.71338227826512, 1.8881597217713764)
(77.95706868569123, 70.19045555193554)
(99.62931055174012, 22.993732393951582)
(85.00210282105927, 75.71885645743738)
(89.21915571224615, 4.852553307491581)
(48.632475992004544, 99.03816430670913)
(55.7049400210697, 76.30819396280786)
(28.079100007046176, 10.703877555022888)
(31.57990219743746, 77.5166332834566)
(49.48024206588363, 0.8910733300957485)
(43.223441389505936, 97.49553384283047)
(15.167666955571635, 42.36272471399346)
(10.914623895500352, 30.428826540100353)
(44.49372053923179, 18.950522281787496)
(39.90610981617151, 94.8998075148739)
(98.41925588395092, 4.062092593954225)
(11.7594788194192, 42.57869193463476)
(58.66271120993947, 98.10489194374806)
(80.55543016622372, 47.09405514004812)
(52.62640042250306, 18.537469811510952)
(57.16422001282857, 50.09515248789028)
(15.23614770136752, 8.3274217930838)
(32.82400667541524, 62.56003868325942)
(36.622223385348775, 98.50065587895106)
(57.70121435012384, 42.16631114812023)
(27.824711328774075, 17.935787484955867)
(34.47519183640656, 50.80735379849989)
(86.36957935080896, 83.5434939315537)
(4.187867588902394, 70.53551552544191)
(78.73500730497409, 65.77773617171283)
(90.31581692046197, 53.52852954281397)
(68.51169457577724, 89.98112805941206)
(72.92813473796897, 1.4851094906559337)
(40.6792317316941, 41.01774969153196)
(27.62015577536403, 38.5808939576366)
(81.02885519472007, 11.21856180236166)
(91.8538051005926, 50.310121371910284)
(69.10237708447579, 23.731192691594416)
(93.77194889464708, 95.15810770526848)
(65.95377811613368, 86.20890071105288)
(46.55096368685041, 55.70270663070329)
(71.9553454947729, 33.8956266676645)
(25.920538535556204, 70.18290130609749)
(14.973032494504091, 66.29304206086337)
(13.573728725686129, 33.35674319657904)
(31.14172386656786, 7.913588153702578)
(15.688091979350505, 17.403789619968503)
(11.292488620782814, 46.60755961467732)
(82.90595503153378, 69.74779185835733)
(40.858493788677144, 35.571225623083116)
(87.57510031012639, 39.796820101140504)
(80.50010522092158, 43.78169079759905)
(92.43335119741745, 72.76513703282912)
(13.458994898336075, 17.85925666702044)
(11.92756010542092, 63.275022701518346)
(25.323038241854224, 24.114033901349817)
(82.52731615848981, 86.02297333912475)
(79.29946037401572, 74.03527048847715)
(31.309040021160918, 71.87710335349118)
(78.74687703174914, 86.29476125757428)
(47.50314335743542, 72.92705387538962)
(88.8111468162155, 22.07283401284301)
(44.70413019541507, 27.402035531840173)
(58.609254502446596, 77.13676070520978)
(11.055005902002657, 25.40380941280619)
(6.9844823537521865, 0.7868999416839939)
(13.581328133737758, 32.009934677854545)
(8.455431542129265, 70.90175878225115)
(36.59511414451247, 5.963940859247751)
(25.492777003069776, 54.46779334269879)
(17.063319325315575, 67.40771052753348)
(97.51352495458518, 93.47265054696332)
